dishId,userId,rating
857,871,4
857,6299,5
857,4816,2
857,665,5
857,4810,5
857,7360,5
857,1048,5
857,3947,5
857,3500,5
857,6415,5
857,2871,5
857,17365,5
857,20887,1
857,16105,4
857,11587,5
857,13616,5
857,5484,4
857,16105,4
857,11587,5
857,13616,5
857,5484,4
857,11757,5
857,11757,5
857,5421,5
857,5421,5
857,18885,5
857,1204,3
857,18885,5
857,1204,3
857,15572,5
857,19584,5
857,15572,5
857,19584,5
857,16030,4
857,17982,5
857,10396,5
857,507,3
857,15849,5
857,8447,4
857,9290,5
857,13279,4
857,10534,5
857,19594,5
857,16030,4
857,17982,5
857,10396,5
857,507,3
857,15849,5
857,8447,4
857,9290,5
857,13279,4
857,10534,5
857,19594,5
857,362,5
857,19371,5
857,17875,4
857,16886,4
857,8429,5
857,8380,4
857,15924,4
857,362,5
857,19371,5
857,17875,4
857,16886,4
857,8429,5
857,8380,4
857,15924,4
831,7625,4
831,7625,4
861,4803,5
861,6198,4
861,14631,5
861,3109,5
861,4803,5
861,6198,4
861,14631,5
861,3109,5
861,11291,3
861,11291,3
861,6423,5
861,883,3
861,20652,3
861,4707,4
861,15615,4
861,2733,4
861,1739,3
861,10791,1
861,18230,4
861,10394,3
861,13771,5
861,6423,5
861,883,3
861,20652,3
861,4707,4
861,15615,4
861,2733,4
861,1739,3
861,10791,1
861,18230,4
861,10394,3
861,13771,5
861,2763,4
861,2763,4
861,17946,5
861,17946,5
861,14186,3
861,14186,3
861,3626,5
861,3626,5
50,20479,3
50,3498,5
50,9855,5
50,12232,5
50,13078,5
50,3532,5
50,18227,3
50,18280,5
50,13137,5
50,1346,4
50,4895,3
50,5244,4
50,5405,5
50,13946,5
50,17368,5
50,12850,4
50,8004,5
50,10298,4
50,12572,4
50,2525,5
50,3930,5
50,9647,5
50,19715,4
50,14533,5
50,5245,5
50,15449,5
50,16202,4
725,1315,5
725,5959,5
725,2727,3
725,1792,5
725,20441,5
725,13910,4
725,7762,4
725,14864,5
725,6940,5
725,2270,5
725,11482,5
725,5107,5
725,20033,5
725,10209,5
725,10056,5
725,20781,5
725,11017,5
725,13370,5
725,10846,5
725,14005,5
725,14653,5
725,12311,4
725,17411,4
725,7226,4
725,18947,3
725,10816,5
725,7517,5
725,1281,5
725,11682,5
725,7509,5
725,1315,5
725,5959,5
725,2727,3
725,1792,5
725,20441,5
725,13910,4
725,7762,4
725,14864,5
725,6940,5
725,2270,5
725,11482,5
725,5107,5
725,20033,5
725,10209,5
725,10056,5
725,20781,5
725,11017,5
725,13370,5
725,10846,5
725,14005,5
725,14653,5
725,12311,4
725,17411,4
725,7226,4
725,18947,3
725,10816,5
725,7517,5
725,1281,5
725,11682,5
725,7509,5
725,12065,5
725,2127,4
725,4600,4
725,12065,5
725,2127,4
725,4600,4
725,14005,4
725,12856,4
725,8378,5
725,20023,5
725,17333,5
725,7341,4
725,13103,4
725,4830,5
725,13441,5
725,10499,5
725,8586,3
725,647,5
725,25,4
725,14605,4
725,1251,5
725,12450,5
725,19938,4
725,11836,4
725,17261,5
725,3079,5
725,3831,5
725,14005,4
725,12856,4
725,8378,5
725,20023,5
725,17333,5
725,7341,4
725,13103,4
725,4830,5
725,13441,5
725,10499,5
725,8586,3
725,647,5
725,25,4
725,14605,4
725,1251,5
725,12450,5
725,19938,4
725,11836,4
725,17261,5
725,3079,5
725,3831,5
725,10804,5
725,9789,5
725,17491,4
725,7931,5
725,16730,5
725,13162,5
725,20226,2
725,19799,1
725,15124,5
725,6278,5
725,3177,5
725,7090,4
725,5485,3
725,10804,5
725,9789,5
725,17491,4
725,7931,5
725,16730,5
725,13162,5
725,20226,2
725,19799,1
725,15124,5
725,6278,5
725,3177,5
725,7090,4
725,5485,3
725,1586,5
725,7142,5
725,2172,5
725,10001,4
725,15795,5
725,1586,5
725,7142,5
725,2172,5
725,10001,4
725,15795,5
725,12402,5
725,12402,5
725,17245,5
725,12427,5
725,18022,5
725,7377,4
725,5043,5
725,9508,5
725,11251,5
725,17245,5
725,12427,5
725,18022,5
725,7377,4
725,5043,5
725,9508,5
725,11251,5
725,4967,5
725,4967,5
725,3806,5
725,3806,5
725,1856,3
725,20371,4
725,5682,4
725,975,3
725,15917,5
725,1856,3
725,20371,4
725,5682,4
725,975,3
725,15917,5
725,14331,4
725,6795,5
725,14075,5
725,14331,4
725,6795,5
725,14075,5
725,4492,4
725,4492,4
725,14251,5
725,2444,1
725,8388,4
725,14251,5
725,2444,1
725,8388,4
725,18756,5
725,18756,5
725,14099,5
725,19387,5
725,16199,1
725,14099,5
725,19387,5
725,16199,1
725,11855,5
725,11855,5
725,7896,5
725,12471,5
725,7896,5
725,12471,5
725,13289,2
725,312,3
725,19143,5
725,12881,5
725,8362,5
725,8743,4
725,19740,5
725,11022,5
725,3634,5
725,11949,5
725,3831,5
725,13289,2
725,312,3
725,19143,5
725,12881,5
725,8362,5
725,8743,4
725,19740,5
725,11022,5
725,3634,5
725,11949,5
725,3831,5
27,13049,4
27,6314,5
27,9751,5
27,6694,5
27,4352,5
27,13747,5
27,9540,5
27,6665,5
27,6302,5
27,10312,5
27,14683,5
27,15361,4
27,3636,4
27,7547,5
27,8739,4
27,4879,5
27,12315,3
27,357,4
27,2522,4
27,20952,5
27,19196,4
1102,18133,5
1102,7025,5
1102,16061,5
1102,7619,5
1102,12323,5
1102,9957,5
1102,20345,4
1102,4007,3
1102,18127,5
1102,13961,1
1102,4321,4
1102,13346,4
1102,3470,5
1102,432,5
1102,4659,5
1102,5818,5
1102,10031,5
1102,18086,4
1102,12899,4
1102,16685,4
1102,6468,5
1102,93,5
1102,9168,5
1102,14314,4
1102,882,5
1102,16216,5
1102,18635,5
1102,7831,5
1102,14219,4
1102,19838,5
1102,18133,5
1102,7025,5
1102,16061,5
1102,7619,5
1102,12323,5
1102,9957,5
1102,20345,4
1102,4007,3
1102,18127,5
1102,13961,1
1102,4321,4
1102,13346,4
1102,3470,5
1102,432,5
1102,4659,5
1102,5818,5
1102,10031,5
1102,18086,4
1102,12899,4
1102,16685,4
1102,6468,5
1102,93,5
1102,9168,5
1102,14314,4
1102,882,5
1102,16216,5
1102,18635,5
1102,7831,5
1102,14219,4
1102,19838,5
1102,6387,5
1102,15595,4
1102,4618,5
1102,17192,5
1102,12039,2
1102,2837,5
1102,7813,5
1102,8266,5
1102,14097,4
1102,19665,2
1102,18469,5
1102,4390,5
1102,16731,4
1102,13123,5
1102,5311,5
1102,11661,5
1102,10035,5
1102,13094,5
1102,14747,3
1102,13501,5
1102,240,5
1102,4841,3
1102,6387,5
1102,15595,4
1102,4618,5
1102,17192,5
1102,12039,2
1102,2837,5
1102,7813,5
1102,8266,5
1102,14097,4
1102,19665,2
1102,18469,5
1102,4390,5
1102,16731,4
1102,13123,5
1102,5311,5
1102,11661,5
1102,10035,5
1102,13094,5
1102,14747,3
1102,13501,5
1102,240,5
1102,4841,3
1102,12062,5
1102,12062,5
1102,3842,4
1102,16957,4
1102,20070,2
1102,181,3
1102,572,4
1102,13564,5
1102,721,4
1102,8016,5
1102,9216,5
1102,11716,5
1102,9473,4
1102,2581,5
1102,3617,5
1102,8124,5
1102,6760,5
1102,8747,4
1102,2990,5
1102,1388,4
1102,6410,5
1102,344,5
1102,723,5
1102,4491,5
1102,1611,5
1102,15601,4
1102,121,5
1102,3842,4
1102,16957,4
1102,20070,2
1102,181,3
1102,572,4
1102,13564,5
1102,721,4
1102,8016,5
1102,9216,5
1102,11716,5
1102,9473,4
1102,2581,5
1102,3617,5
1102,8124,5
1102,6760,5
1102,8747,4
1102,2990,5
1102,1388,4
1102,6410,5
1102,344,5
1102,723,5
1102,4491,5
1102,1611,5
1102,15601,4
1102,121,5
1102,11849,4
1102,11849,4
1102,355,5
1102,355,5
1102,12920,4
1102,19415,4
1102,4519,1
1102,17378,5
1102,19558,5
1102,3719,5
1102,7544,5
1102,49,5
1102,12727,4
1102,4575,4
1102,19043,4
1102,15632,5
1102,181,1
1102,741,5
1102,3971,4
1102,20987,4
1102,618,5
1102,4750,3
1102,5945,4
1102,15189,5
1102,7033,3
1102,12920,4
1102,19415,4
1102,4519,1
1102,17378,5
1102,19558,5
1102,3719,5
1102,7544,5
1102,49,5
1102,12727,4
1102,4575,4
1102,19043,4
1102,15632,5
1102,181,1
1102,741,5
1102,3971,4
1102,20987,4
1102,618,5
1102,4750,3
1102,5945,4
1102,15189,5
1102,7033,3
1102,13009,5
1102,20477,5
1102,14023,4
1102,7278,2
1102,13009,5
1102,20477,5
1102,14023,4
1102,7278,2
1102,6842,5
1102,6842,5
1102,11537,5
1102,11537,5
1102,9244,5
1102,17437,5
1102,9244,5
1102,17437,5
1102,15609,5
1102,15609,5
1102,882,4
1102,12899,5
1102,11916,5
1102,8719,4
1102,882,4
1102,12899,5
1102,11916,5
1102,8719,4
1102,10811,5
1102,10811,5
1102,5194,4
1102,5194,4
1102,1311,5
1102,1311,5
1102,19150,5
1102,19150,5
1102,18078,4
1102,8387,5
1102,14837,5
1102,6159,5
1102,1215,5
1102,19641,3
1102,376,3
1102,12967,3
1102,12311,5
1102,14113,5
1102,10664,5
1102,9805,5
1102,4360,5
1102,14679,5
1102,1881,5
1102,3860,5
1102,11480,5
1102,12271,4
1102,8441,4
1102,461,3
1102,16055,4
1102,9836,4
1102,19459,4
1102,4709,3
1102,3224,5
1102,14721,5
1102,13150,1
1102,765,4
1102,5007,5
1102,3200,5
1102,18078,4
1102,8387,5
1102,14837,5
1102,6159,5
1102,1215,5
1102,19641,3
1102,376,3
1102,12967,3
1102,12311,5
1102,14113,5
1102,10664,5
1102,9805,5
1102,4360,5
1102,14679,5
1102,1881,5
1102,3860,5
1102,11480,5
1102,12271,4
1102,8441,4
1102,461,3
1102,16055,4
1102,9836,4
1102,19459,4
1102,4709,3
1102,3224,5
1102,14721,5
1102,13150,1
1102,765,4
1102,5007,5
1102,3200,5
360,5617,3
360,8728,3
360,5617,3
360,8728,3
360,2290,4
360,2290,4
360,5043,4
360,5043,4
360,4651,4
360,4651,4
360,8959,5
360,8959,5
360,17134,4
360,17134,4
360,17453,5
360,999,5
360,17453,5
360,999,5
360,18267,4
360,18267,4
360,6550,4
360,571,5
360,15151,5
360,6550,4
360,571,5
360,15151,5
272,2066,5
272,18834,3
272,2414,5
272,16921,5
272,15458,5
272,13909,5
272,2073,5
272,14027,4
272,9188,3
272,12273,4
272,12933,4
272,7754,5
272,6464,4
272,3562,5
272,20401,5
272,18496,5
272,18570,4
272,16380,5
272,4596,5
272,10740,5
272,18436,5
272,5278,5
272,16700,5
272,3318,5
272,2024,5
272,12283,5
272,19996,5
272,17255,5
272,8226,5
272,9657,5
272,2066,5
272,18834,3
272,2414,5
272,16921,5
272,15458,5
272,13909,5
272,2073,5
272,14027,4
272,9188,3
272,12273,4
272,12933,4
272,7754,5
272,6464,4
272,3562,5
272,20401,5
272,18496,5
272,18570,4
272,16380,5
272,4596,5
272,10740,5
272,18436,5
272,5278,5
272,16700,5
272,3318,5
272,2024,5
272,12283,5
272,19996,5
272,17255,5
272,8226,5
272,9657,5
272,17105,5
272,10103,4
272,2168,5
272,693,5
272,898,5
272,16795,5
272,1237,5
272,8045,5
272,12091,5
272,10199,4
272,10296,5
272,11514,5
272,168,5
272,2572,5
272,1812,4
272,4596,5
272,10851,5
272,500,5
272,2840,5
272,18516,5
272,2439,5
272,10635,5
272,3243,5
272,7479,5
272,5885,3
272,12317,5
272,11927,5
272,1405,5
272,18472,5
272,14793,4
272,17105,5
272,10103,4
272,2168,5
272,693,5
272,898,5
272,16795,5
272,1237,5
272,8045,5
272,12091,5
272,10199,4
272,10296,5
272,11514,5
272,168,5
272,2572,5
272,1812,4
272,4596,5
272,10851,5
272,500,5
272,2840,5
272,18516,5
272,2439,5
272,10635,5
272,3243,5
272,7479,5
272,5885,3
272,12317,5
272,11927,5
272,1405,5
272,18472,5
272,14793,4
272,15600,3
272,877,5
272,15600,3
272,877,5
272,20062,5
272,14470,5
272,5115,2
272,8916,5
272,8739,3
272,14289,4
272,3271,3
272,13406,5
272,19645,4
272,8482,5
272,9623,4
272,11767,5
272,19540,5
272,1090,5
272,241,4
272,18331,4
272,2880,5
272,16960,4
272,16900,4
272,1101,1
272,13576,4
272,15577,1
272,3873,5
272,4143,5
272,9288,5
272,11747,3
272,5356,5
272,14084,5
272,16567,5
272,15688,4
272,20062,5
272,14470,5
272,5115,2
272,8916,5
272,8739,3
272,14289,4
272,3271,3
272,13406,5
272,19645,4
272,8482,5
272,9623,4
272,11767,5
272,19540,5
272,1090,5
272,241,4
272,18331,4
272,2880,5
272,16960,4
272,16900,4
272,1101,1
272,13576,4
272,15577,1
272,3873,5
272,4143,5
272,9288,5
272,11747,3
272,5356,5
272,14084,5
272,16567,5
272,15688,4
272,5160,5
272,7905,5
272,398,5
272,19699,4
272,4969,3
272,13299,5
272,12095,4
272,931,5
272,20589,5
272,1475,4
272,8689,5
272,17136,4
272,10457,5
272,19494,4
272,11804,4
272,2791,4
272,12540,5
272,4765,5
272,4184,5
272,11263,4
272,12089,5
272,12208,5
272,2550,5
272,20212,4
272,8749,5
272,5160,5
272,7905,5
272,398,5
272,19699,4
272,4969,3
272,13299,5
272,12095,4
272,931,5
272,20589,5
272,1475,4
272,8689,5
272,17136,4
272,10457,5
272,19494,4
272,11804,4
272,2791,4
272,12540,5
272,4765,5
272,4184,5
272,11263,4
272,12089,5
272,12208,5
272,2550,5
272,20212,4
272,8749,5
272,19944,5
272,1056,5
272,18079,4
272,10862,5
272,11959,2
272,4326,5
272,13145,5
272,15803,5
272,15701,5
272,2973,5
272,18231,5
272,574,5
272,12475,4
272,13300,5
272,2282,5
272,2325,5
272,19779,5
272,2949,5
272,7802,5
272,43,4
272,20085,4
272,4536,5
272,5223,5
272,9954,2
272,8137,5
272,4218,5
272,17216,5
272,9498,4
272,20130,5
272,3510,5
272,19944,5
272,1056,5
272,18079,4
272,10862,5
272,11959,2
272,4326,5
272,13145,5
272,15803,5
272,15701,5
272,2973,5
272,18231,5
272,574,5
272,12475,4
272,13300,5
272,2282,5
272,2325,5
272,19779,5
272,2949,5
272,7802,5
272,43,4
272,20085,4
272,4536,5
272,5223,5
272,9954,2
272,8137,5
272,4218,5
272,17216,5
272,9498,4
272,20130,5
272,3510,5
272,7498,2
272,9162,4
272,7121,3
272,8097,5
272,7498,2
272,9162,4
272,7121,3
272,8097,5
272,10732,5
272,8137,2
272,8127,5
272,14750,5
272,17928,5
272,17967,5
272,18792,4
272,17060,4
272,2508,5
272,20877,5
272,17895,4
272,4994,4
272,6509,5
272,2113,5
272,10711,3
272,5935,4
272,1701,5
272,6270,5
272,16558,5
272,450,3
272,7444,5
272,19152,5
272,18460,5
272,18099,5
272,5140,4
272,19342,5
272,15815,5
272,8542,4
272,20223,4
272,4169,3
272,10732,5
272,8137,2
272,8127,5
272,14750,5
272,17928,5
272,17967,5
272,18792,4
272,17060,4
272,2508,5
272,20877,5
272,17895,4
272,4994,4
272,6509,5
272,2113,5
272,10711,3
272,5935,4
272,1701,5
272,6270,5
272,16558,5
272,450,3
272,7444,5
272,19152,5
272,18460,5
272,18099,5
272,5140,4
272,19342,5
272,15815,5
272,8542,4
272,20223,4
272,4169,3
272,14587,5
272,4637,5
272,16724,3
272,14587,5
272,4637,5
272,16724,3
272,18617,4
272,9102,5
272,9716,5
272,11140,5
272,8962,3
272,3148,5
272,8770,4
272,16701,4
272,18005,4
272,18873,5
272,8586,1
272,18036,2
272,6685,2
272,6520,5
272,1553,1
272,5535,4
272,11886,5
272,6439,4
272,66,5
272,15414,4
272,11190,4
272,977,3
272,17296,4
272,16043,5
272,9997,5
272,1288,5
272,6068,4
272,9755,1
272,18617,4
272,9102,5
272,9716,5
272,11140,5
272,8962,3
272,3148,5
272,8770,4
272,16701,4
272,18005,4
272,18873,5
272,8586,1
272,18036,2
272,6685,2
272,6520,5
272,1553,1
272,5535,4
272,11886,5
272,6439,4
272,66,5
272,15414,4
272,11190,4
272,977,3
272,17296,4
272,16043,5
272,9997,5
272,1288,5
272,6068,4
272,9755,1
272,17486,5
272,1407,5
272,19873,5
272,17273,1
272,6537,5
272,9899,5
272,11184,5
272,16149,5
272,5242,5
272,6224,1
272,3842,5
272,5315,5
272,13499,4
272,17486,5
272,1407,5
272,19873,5
272,17273,1
272,6537,5
272,9899,5
272,11184,5
272,16149,5
272,5242,5
272,6224,1
272,3842,5
272,5315,5
272,13499,4
272,16762,1
272,9753,4
272,13300,4
272,20737,1
272,6926,4
272,13616,5
272,16762,1
272,9753,4
272,13300,4
272,20737,1
272,6926,4
272,13616,5
272,14927,4
272,8274,5
272,18167,3
272,4637,1
272,14927,4
272,8274,5
272,18167,3
272,4637,1
272,14480,5
272,13196,5
272,3640,5
272,18037,5
272,13600,5
272,14480,5
272,13196,5
272,3640,5
272,18037,5
272,13600,5
272,20572,5
272,7383,5
272,20572,5
272,7383,5
272,4518,5
272,984,4
272,4320,5
272,19780,3
272,13844,4
272,9263,5
272,1890,5
272,15042,5
272,2501,5
272,9952,5
272,18814,5
272,4518,5
272,984,4
272,4320,5
272,19780,3
272,13844,4
272,9263,5
272,1890,5
272,15042,5
272,2501,5
272,9952,5
272,18814,5
272,14581,5
272,5860,5
272,4971,5
272,4970,5
272,15380,5
272,13590,5
272,10187,5
272,778,5
272,17163,5
272,10294,5
272,8605,5
272,8924,5
272,6263,4
272,482,5
272,19467,5
272,3460,5
272,17402,5
272,14581,5
272,5860,5
272,4971,5
272,4970,5
272,15380,5
272,13590,5
272,10187,5
272,778,5
272,17163,5
272,10294,5
272,8605,5
272,8924,5
272,6263,4
272,482,5
272,19467,5
272,3460,5
272,17402,5
272,116,5
272,16939,5
272,16209,5
272,116,5
272,16939,5
272,16209,5
272,8531,5
272,16314,3
272,1525,5
272,8531,5
272,16314,3
272,1525,5
272,4507,5
272,4507,5
272,3821,5
272,9466,5
272,684,4
272,5156,5
272,15987,5
272,11462,5
272,4341,5
272,4762,5
272,2592,5
272,9854,5
272,17723,5
272,8931,5
272,14714,5
272,673,5
272,19187,4
272,6626,4
272,6007,3
272,711,5
272,9661,5
272,18249,3
272,12243,5
272,11825,5
272,15075,4
272,15431,5
272,19904,5
272,19547,5
272,1441,5
272,13360,4
272,13021,5
272,14625,5
272,3821,5
272,9466,5
272,684,4
272,5156,5
272,15987,5
272,11462,5
272,4341,5
272,4762,5
272,2592,5
272,9854,5
272,17723,5
272,8931,5
272,14714,5
272,673,5
272,19187,4
272,6626,4
272,6007,3
272,711,5
272,9661,5
272,18249,3
272,12243,5
272,11825,5
272,15075,4
272,15431,5
272,19904,5
272,19547,5
272,1441,5
272,13360,4
272,13021,5
272,14625,5
272,6458,5
272,8401,4
272,6458,5
272,8401,4
272,2724,4
272,19913,5
272,14693,5
272,2724,4
272,19913,5
272,14693,5
272,18478,5
272,2921,5
272,3803,5
272,17830,5
272,18694,4
272,16380,4
272,19874,5
272,8736,4
272,844,5
272,6805,5
272,4382,5
272,2634,1
272,18478,5
272,2921,5
272,3803,5
272,17830,5
272,18694,4
272,16380,4
272,19874,5
272,8736,4
272,844,5
272,6805,5
272,4382,5
272,2634,1
272,1879,4
272,9377,5
272,20463,4
272,8553,5
272,11677,5
272,17339,5
272,3066,5
272,15418,4
272,16462,4
272,181,5
272,4853,5
272,15696,5
272,6322,5
272,5842,4
272,2418,5
272,7623,5
272,710,2
272,16696,5
272,10944,5
272,12080,5
272,8303,5
272,1522,5
272,15474,4
272,1879,4
272,9377,5
272,20463,4
272,8553,5
272,11677,5
272,17339,5
272,3066,5
272,15418,4
272,16462,4
272,181,5
272,4853,5
272,15696,5
272,6322,5
272,5842,4
272,2418,5
272,7623,5
272,710,2
272,16696,5
272,10944,5
272,12080,5
272,8303,5
272,1522,5
272,15474,4
272,6521,5
272,6521,5
272,17043,5
272,5865,5
272,10375,4
272,5590,5
272,17043,5
272,5865,5
272,10375,4
272,5590,5
272,13947,5
272,13947,5
399,5837,4
399,4476,5
399,159,4
399,2350,3
399,3993,4
399,16876,5
399,16608,5
399,14716,5
399,7657,4
399,16482,4
399,5837,4
399,4476,5
399,159,4
399,2350,3
399,3993,4
399,16876,5
399,16608,5
399,14716,5
399,7657,4
399,16482,4
399,19998,4
399,14115,5
399,12915,5
399,2143,5
399,15210,5
399,2822,5
399,10594,5
399,19051,5
399,13535,5
399,7190,5
399,9138,5
399,19998,4
399,14115,5
399,12915,5
399,2143,5
399,15210,5
399,2822,5
399,10594,5
399,19051,5
399,13535,5
399,7190,5
399,9138,5
399,13317,5
399,15518,5
399,3895,5
399,20494,5
399,1659,4
399,13317,5
399,15518,5
399,3895,5
399,20494,5
399,1659,4
399,18517,5
399,5243,5
399,19802,5
399,14723,4
399,17499,5
399,3560,1
399,9405,1
399,3823,5
399,16431,5
399,14777,3
399,2272,5
399,11608,5
399,2999,5
399,7670,5
399,9682,4
399,20879,5
399,9627,5
399,6584,5
399,2092,2
399,16826,4
399,18517,5
399,5243,5
399,19802,5
399,14723,4
399,17499,5
399,3560,1
399,9405,1
399,3823,5
399,16431,5
399,14777,3
399,2272,5
399,11608,5
399,2999,5
399,7670,5
399,9682,4
399,20879,5
399,9627,5
399,6584,5
399,2092,2
399,16826,4
399,6288,3
399,138,4
399,18857,4
399,12263,1
399,6288,3
399,138,4
399,18857,4
399,12263,1
399,1929,5
399,7281,5
399,5267,4
399,17389,4
399,3391,4
399,8569,4
399,19376,2
399,5831,4
399,9237,4
399,5942,4
399,1997,5
399,9620,5
399,19122,4
399,6115,4
399,6418,3
399,1929,5
399,7281,5
399,5267,4
399,17389,4
399,3391,4
399,8569,4
399,19376,2
399,5831,4
399,9237,4
399,5942,4
399,1997,5
399,9620,5
399,19122,4
399,6115,4
399,6418,3
399,6907,3
399,3824,4
399,10442,5
399,6099,5
399,14281,5
399,6545,5
399,17851,4
399,14796,5
399,6654,5
399,9784,5
399,15757,5
399,5754,5
399,8586,5
399,8478,5
399,4041,5
399,11144,4
399,4574,4
399,9561,5
399,5355,4
399,13231,4
399,17562,5
399,9216,3
399,15016,4
399,15377,5
399,3667,4
399,5203,4
399,1440,5
399,11262,5
399,15014,5
399,3164,2
399,6907,3
399,3824,4
399,10442,5
399,6099,5
399,14281,5
399,6545,5
399,17851,4
399,14796,5
399,6654,5
399,9784,5
399,15757,5
399,5754,5
399,8586,5
399,8478,5
399,4041,5
399,11144,4
399,4574,4
399,9561,5
399,5355,4
399,13231,4
399,17562,5
399,9216,3
399,15016,4
399,15377,5
399,3667,4
399,5203,4
399,1440,5
399,11262,5
399,15014,5
399,3164,2
399,2148,4
399,3428,5
399,3571,5
399,16683,5
399,9322,5
399,18016,5
399,10325,5
399,8140,5
399,10525,5
399,19563,5
399,16837,5
399,11451,5
399,4707,5
399,2390,5
399,9254,5
399,8126,5
399,17085,5
399,1218,4
399,14857,5
399,10182,5
399,14191,5
399,10328,5
399,5845,4
399,3885,4
399,1939,5
399,2299,5
399,3405,5
399,5576,5
399,14651,5
399,7685,5
399,2148,4
399,3428,5
399,3571,5
399,16683,5
399,9322,5
399,18016,5
399,10325,5
399,8140,5
399,10525,5
399,19563,5
399,16837,5
399,11451,5
399,4707,5
399,2390,5
399,9254,5
399,8126,5
399,17085,5
399,1218,4
399,14857,5
399,10182,5
399,14191,5
399,10328,5
399,5845,4
399,3885,4
399,1939,5
399,2299,5
399,3405,5
399,5576,5
399,14651,5
399,7685,5
399,793,5
399,793,5
399,13738,4
399,10978,5
399,13567,5
399,13738,4
399,10978,5
399,13567,5
399,10296,4
399,10296,4
399,15513,5
399,4202,5
399,7128,3
399,15031,3
399,3150,4
399,15271,5
399,16794,4
399,20703,5
399,19868,5
399,20903,5
399,17673,5
399,11457,5
399,15513,5
399,4202,5
399,7128,3
399,15031,3
399,3150,4
399,15271,5
399,16794,4
399,20703,5
399,19868,5
399,20903,5
399,17673,5
399,11457,5
399,4429,3
399,5602,5
399,12088,4
399,18517,5
399,3374,5
399,9662,5
399,2625,5
399,4429,3
399,5602,5
399,12088,4
399,18517,5
399,3374,5
399,9662,5
399,2625,5
399,827,4
399,827,4
399,14942,5
399,19937,5
399,8608,3
399,18008,5
399,8816,5
399,16578,5
399,7375,4
399,14942,5
399,19937,5
399,8608,3
399,18008,5
399,8816,5
399,16578,5
399,7375,4
399,10534,4
399,10534,4
399,8352,5
399,13724,5
399,12899,5
399,3074,4
399,6395,3
399,15631,5
399,16858,5
399,4796,4
399,10263,5
399,10736,5
399,5775,5
399,19773,5
399,17339,5
399,748,5
399,20807,5
399,6820,5
399,13187,4
399,13511,5
399,15063,1
399,7191,5
399,11910,5
399,15031,5
399,16338,5
399,17955,5
399,2856,5
399,6130,5
399,8352,5
399,13724,5
399,12899,5
399,3074,4
399,6395,3
399,15631,5
399,16858,5
399,4796,4
399,10263,5
399,10736,5
399,5775,5
399,19773,5
399,17339,5
399,748,5
399,20807,5
399,6820,5
399,13187,4
399,13511,5
399,15063,1
399,7191,5
399,11910,5
399,15031,5
399,16338,5
399,17955,5
399,2856,5
399,6130,5
283,17314,5
283,15726,4
283,12552,3
283,16529,5
283,11860,1
283,10153,5
283,6398,5
283,14684,5
283,15145,4
283,3545,4
283,12528,1
283,6044,5
283,1218,3
283,13827,5
283,13567,4
283,7257,1
283,4088,4
283,3315,4
283,7932,5
283,14506,4
283,11667,5
283,6752,5
283,7901,4
283,2530,5
283,3189,4
283,17336,5
283,12425,5
283,15442,5
283,4916,5
283,14685,4
283,17314,5
283,15726,4
283,12552,3
283,16529,5
283,11860,1
283,10153,5
283,6398,5
283,14684,5
283,15145,4
283,3545,4
283,12528,1
283,6044,5
283,1218,3
283,13827,5
283,13567,4
283,7257,1
283,4088,4
283,3315,4
283,7932,5
283,14506,4
283,11667,5
283,6752,5
283,7901,4
283,2530,5
283,3189,4
283,17336,5
283,12425,5
283,15442,5
283,4916,5
283,14685,4
283,6041,5
283,15434,5
283,12303,5
283,5329,5
283,14144,5
283,17973,5
283,9861,5
283,2585,5
283,3945,5
283,15252,5
283,2180,5
283,8401,5
283,3669,5
283,767,5
283,3700,5
283,2375,5
283,19567,5
283,4591,5
283,11528,5
283,4453,5
283,10444,4
283,15436,5
283,8388,5
283,8919,5
283,9630,5
283,18074,5
283,6160,5
283,14178,5
283,15675,5
283,633,5
283,6041,5
283,15434,5
283,12303,5
283,5329,5
283,14144,5
283,17973,5
283,9861,5
283,2585,5
283,3945,5
283,15252,5
283,2180,5
283,8401,5
283,3669,5
283,767,5
283,3700,5
283,2375,5
283,19567,5
283,4591,5
283,11528,5
283,4453,5
283,10444,4
283,15436,5
283,8388,5
283,8919,5
283,9630,5
283,18074,5
283,6160,5
283,14178,5
283,15675,5
283,633,5
283,13242,4
283,13325,5
283,693,4
283,7847,5
283,407,4
283,13050,4
283,17497,5
283,12277,5
283,10121,5
283,18826,5
283,6715,5
283,18452,5
283,1674,4
283,17783,4
283,3580,4
283,7812,5
283,17872,4
283,7633,4
283,260,5
283,5998,5
283,7900,5
283,12779,5
283,7554,5
283,3917,5
283,2779,5
283,7469,3
283,16618,5
283,10862,3
283,3481,5
283,17914,5
283,13242,4
283,13325,5
283,693,4
283,7847,5
283,407,4
283,13050,4
283,17497,5
283,12277,5
283,10121,5
283,18826,5
283,6715,5
283,18452,5
283,1674,4
283,17783,4
283,3580,4
283,7812,5
283,17872,4
283,7633,4
283,260,5
283,5998,5
283,7900,5
283,12779,5
283,7554,5
283,3917,5
283,2779,5
283,7469,3
283,16618,5
283,10862,3
283,3481,5
283,17914,5
283,11707,5
283,12303,5
283,4709,5
283,7145,5
283,8354,5
283,16696,4
283,20538,5
283,15031,5
283,9588,5
283,11483,5
283,14043,4
283,1792,5
283,12856,5
283,6086,5
283,20192,3
283,6536,5
283,817,5
